"age","m_f","ritmo_promedio_30k","official_time_min"
39,"M",3.89555555555556,168.233333333333
34,"M",3.95,168.233333333333
44,"M",3.99777777777778,168.25
40,"M",3.97444444444444,168.25
24,"M",3.99111111111111,168.266666666667
33,"M",3.96444444444444,168.266666666667
28,"M",3.87277777777778,168.266666666667
37,"M",3.91666666666667,168.3
28,"M",3.89333333333333,168.3
31,"M",4.01833333333333,168.3
41,"M",3.95222222222222,168.316666666667
23,"M",3.90666666666667,168.333333333333
45,"M",3.94777777777778,168.333333333333
31,"M",4.00833333333333,168.333333333333
35,"M",3.915,168.383333333333
39,"M",3.89833333333333,168.383333333333
46,"M",4.02055555555556,168.4
41,"M",3.92666666666667,168.416666666667
34,"M",3.99277777777778,168.416666666667
33,"M",3.98722222222222,168.433333333333
34,"M",3.98666666666667,168.433333333333
51,"M",3.875,168.45
44,"F",3.94222222222222,168.466666666667
32,"M",4.00055555555556,168.466666666667
43,"M",3.97888888888889,168.483333333333
34,"M",4.03666666666667,168.483333333333
42,"M",3.87777777777778,168.5
34,"M",4.00666666666667,168.516666666667
32,"M",3.92166666666667,168.516666666667
30,"M",3.82055555555556,168.516666666667
32,"M",3.96722222222222,168.533333333333
34,"F",3.98722222222222,168.533333333333
35,"M",3.91055555555556,168.55
25,"M",3.90277777777778,168.566666666667
35,"M",3.93055555555556,168.583333333333
36,"M",3.96611111111111,168.616666666667
25,"M",3.99333333333333,168.616666666667
31,"M",3.97333333333333,168.633333333333
51,"M",3.75833333333333,168.65
32,"M",3.96222222222222,168.65
25,"M",3.73777777777778,168.666666666667
40,"M",3.96388888888889,168.666666666667
26,"F",3.92166666666667,168.683333333333
43,"M",3.97388888888889,168.7
41,"M",3.91611111111111,168.7
29,"M",3.85888888888889,168.733333333333
50,"M",3.89777777777778,168.733333333333
22,"M",4.03222222222222,168.733333333333
24,"M",4.02166666666667,168.75
28,"M",4.11388888888889,168.766666666667
37,"M",4.03055555555556,168.783333333333
38,"M",3.96944444444444,168.783333333333
39,"M",4.025,168.783333333333
44,"M",3.855,168.816666666667
44,"F",3.98055555555556,168.816666666667
29,"M",3.87277777777778,168.816666666667
23,"M",3.91611111111111,168.816666666667
24,"M",3.995,168.816666666667
32,"M",3.90722222222222,168.833333333333
46,"M",3.94555555555556,168.833333333333
26,"M",3.87333333333333,168.85
22,"M",3.94166666666667,168.85
30,"M",3.99722222222222,168.85
35,"M",4.01833333333333,168.883333333333
40,"M",3.89888888888889,168.883333333333
25,"M",3.88,168.883333333333
31,"M",3.91444444444444,168.9
20,"M",4.03444444444444,168.9
33,"M",4.03055555555556,168.933333333333
45,"M",3.97277777777778,168.933333333333
42,"M",4.00666666666667,168.966666666667
22,"M",3.99444444444444,168.966666666667
42,"M",4.01388888888889,169
44,"M",3.96944444444444,169.016666666667
38,"M",4.00777777777778,169.033333333333
24,"M",3.79166666666667,169.033333333333
33,"M",3.78277777777778,169.05
42,"M",3.99777777777778,169.066666666667
29,"M",3.93555555555556,169.066666666667
44,"M",3.99833333333333,169.066666666667
24,"F",3.90444444444444,169.083333333333
27,"M",3.97277777777778,169.083333333333
26,"M",3.91611111111111,169.083333333333
24,"M",4.00833333333333,169.1
40,"F",3.94222222222222,169.1
42,"M",3.97055555555556,169.1
38,"M",4.03555555555556,169.1
26,"M",4.04055555555556,169.1
25,"M",3.98888888888889,169.116666666667
30,"M",3.96555555555556,169.133333333333
38,"M",3.98944444444444,169.15
31,"M",3.92833333333333,169.15
31,"M",3.90333333333333,169.15
36,"M",3.98666666666667,169.166666666667
22,"M",4.00611111111111,169.166666666667
35,"M",3.97555555555556,169.183333333333
29,"M",4.01111111111111,169.183333333333
48,"M",3.89277777777778,169.183333333333
21,"M",3.86444444444444,169.183333333333
31,"M",3.78777777777778,169.216666666667
33,"M",3.71444444444444,169.216666666667
49,"M",3.87611111111111,169.233333333333
50,"M",3.94444444444444,169.266666666667
37,"M",3.97277777777778,169.266666666667
38,"M",3.98777777777778,169.3
41,"M",3.90833333333333,169.3
42,"M",4.01055555555556,169.333333333333
47,"M",3.94888888888889,169.333333333333
43,"M",3.99111111111111,169.333333333333
26,"M",3.94055555555556,169.35
24,"M",4.18277777777778,169.35
36,"M",3.87555555555556,169.35
27,"M",3.905,169.35
48,"M",4.06277777777778,169.366666666667
42,"M",4.01944444444444,169.366666666667
30,"M",3.94333333333333,169.366666666667
21,"M",4.02833333333333,169.366666666667
48,"M",3.87944444444444,169.383333333333
31,"M",3.97444444444444,169.383333333333
30,"M",4.01666666666667,169.383333333333
31,"M",4.00611111111111,169.4
41,"M",3.99333333333333,169.416666666667
44,"M",3.94055555555556,169.433333333333
32,"M",4.01333333333333,169.433333333333
37,"M",3.89277777777778,169.433333333333
26,"M",3.85444444444444,169.45
34,"M",4.01388888888889,169.45
44,"M",3.99388888888889,169.45
24,"M",3.85333333333333,169.483333333333
37,"M",3.95944444444444,169.5
27,"M",4.04722222222222,169.5
31,"M",4.02944444444444,169.516666666667
41,"F",3.97944444444444,169.533333333333
32,"M",3.93111111111111,169.533333333333
40,"M",4.03833333333333,169.533333333333
36,"M",3.99,169.55
28,"M",3.89,169.55
32,"M",4.03111111111111,169.55
38,"M",4.01166666666667,169.566666666667
37,"M",3.96555555555556,169.566666666667
25,"M",3.925,169.566666666667
33,"M",4.04722222222222,169.583333333333
34,"M",4.00888888888889,169.583333333333
35,"M",3.95055555555556,169.583333333333
33,"M",3.95055555555556,169.6
43,"M",4.02611111111111,169.616666666667
28,"M",3.93555555555556,169.633333333333
32,"M",3.93111111111111,169.633333333333
32,"M",3.89222222222222,169.633333333333
49,"M",4.12277777777778,169.633333333333
40,"M",4.05555555555556,169.65
26,"M",4.12611111111111,169.65
25,"F",4.00388888888889,169.65
31,"M",4.015,169.65
33,"M",4.01333333333333,169.666666666667
34,"M",4.00166666666667,169.666666666667
44,"M",3.97833333333333,169.7
42,"M",4.005,169.716666666667
30,"M",4.03,169.716666666667
37,"M",3.98388888888889,169.716666666667
35,"M",4.02722222222222,169.733333333333
29,"M",4.05055555555556,169.75
29,"M",3.97611111111111,169.75
23,"M",3.81777777777778,169.75
38,"M",4.00666666666667,169.75
34,"M",3.95944444444444,169.766666666667
21,"M",3.84611111111111,169.766666666667
35,"M",3.92055555555556,169.783333333333
35,"M",3.96111111111111,169.8
42,"M",3.95222222222222,169.816666666667
28,"M",3.97388888888889,169.816666666667
36,"M",4.00444444444444,169.833333333333
29,"M",3.96166666666667,169.833333333333
49,"M",3.985,169.85
32,"M",3.96611111111111,169.85
27,"M",3.99055555555556,169.85
29,"M",4.02222222222222,169.866666666667
40,"M",4.06555555555556,169.866666666667
37,"M",3.98166666666667,169.866666666667
30,"M",4.035,169.866666666667
34,"M",4.02277777777778,169.866666666667
32,"M",3.92166666666667,169.883333333333
36,"M",3.97388888888889,169.883333333333
33,"M",3.94666666666667,169.883333333333
44,"M",4.02888888888889,169.883333333333
29,"M",4.03888888888889,169.9
39,"M",3.98555555555556,169.95
29,"M",3.94,169.95
29,"M",3.92166666666667,169.966666666667
30,"F",3.99666666666667,169.983333333333
22,"M",3.96611111111111,169.983333333333
27,"F",3.95944444444444,169.983333333333
29,"M",3.94333333333333,170
27,"M",4.09944444444444,170
27,"M",4.04944444444444,170
25,"M",3.97,170.016666666667
35,"M",4.01166666666667,170.016666666667
35,"M",3.98444444444444,170.016666666667
28,"M",3.83555555555556,170.016666666667
27,"M",3.96888888888889,170.05
37,"M",4.035,170.05
29,"M",4.06111111111111,170.066666666667
28,"M",4.04444444444444,170.083333333333
55,"M",4.04388888888889,170.083333333333
29,"F",4.00722222222222,170.1
30,"M",4.00611111111111,170.1
38,"M",4.00055555555556,170.1
26,"M",3.90055555555556,170.116666666667
44,"M",3.98833333333333,170.116666666667
34,"M",4.04666666666667,170.133333333333
48,"M",4.04222222222222,170.133333333333
22,"M",3.95277777777778,170.15
35,"M",3.92777777777778,170.15
33,"M",3.82888888888889,170.166666666667
31,"M",3.93,170.166666666667
40,"M",3.98777777777778,170.183333333333
24,"F",4.03944444444444,170.183333333333
35,"M",3.98555555555556,170.2
32,"M",3.95611111111111,170.216666666667
32,"M",3.99666666666667,170.216666666667
32,"M",3.98055555555556,170.233333333333
35,"M",3.935,170.25
31,"M",3.88333333333333,170.266666666667
36,"M",4.04833333333333,170.266666666667
36,"M",4.04166666666667,170.283333333333
42,"M",4.01388888888889,170.283333333333
30,"M",3.98444444444444,170.316666666667
28,"M",3.93111111111111,170.316666666667
29,"M",3.93166666666667,170.333333333333
22,"M",4.04722222222222,170.333333333333
28,"M",4.05166666666667,170.366666666667
33,"M",4.04,170.366666666667
32,"M",3.96833333333333,170.383333333333
26,"M",4.00833333333333,170.383333333333
41,"M",3.92166666666667,170.4
34,"M",4.03388888888889,170.4
21,"M",4.02833333333333,170.416666666667
36,"M",4.04444444444444,170.466666666667
57,"M",4.03333333333333,170.466666666667
25,"F",4.07666666666667,170.466666666667
31,"M",3.97166666666667,170.483333333333
34,"M",3.84722222222222,170.483333333333
28,"M",3.80777777777778,170.5
41,"F",3.98055555555556,170.533333333333
41,"M",3.98222222222222,170.533333333333
31,"M",4.05888888888889,170.533333333333
26,"F",4.07222222222222,170.533333333333
28,"M",4.03722222222222,170.55
27,"M",3.99888888888889,170.55
28,"M",4.04388888888889,170.55
22,"M",3.89166666666667,170.55
41,"M",4.02666666666667,170.583333333333
27,"M",3.79111111111111,170.583333333333
21,"M",3.96888888888889,170.583333333333
29,"M",4.04944444444444,170.6
33,"M",3.93388888888889,170.616666666667
30,"M",4.09111111111111,170.616666666667
27,"M",3.94777777777778,170.616666666667
36,"M",4.01444444444444,170.616666666667
41,"M",4.00611111111111,170.616666666667
35,"M",4.04166666666667,170.633333333333
35,"M",3.95611111111111,170.633333333333
29,"M",4.06777777777778,170.633333333333
24,"M",3.92388888888889,170.65
18,"M",3.94333333333333,170.7
40,"M",3.91944444444444,170.716666666667
46,"M",3.93055555555556,170.716666666667
43,"M",4.035,170.716666666667
43,"M",4.03055555555556,170.716666666667
37,"M",4.03111111111111,170.733333333333
36,"M",4.07055555555556,170.75
21,"M",3.94555555555556,170.75
35,"M",4.02888888888889,170.75
40,"M",4.02777777777778,170.75
47,"M",4.03666666666667,170.766666666667
31,"M",4.01944444444444,170.783333333333
36,"M",3.84111111111111,170.783333333333
34,"M",3.92666666666667,170.783333333333
33,"M",3.88777777777778,170.783333333333
27,"M",4.04277777777778,170.783333333333
37,"F",4.03333333333333,170.8
46,"M",3.79277777777778,170.816666666667
35,"M",4.03111111111111,170.85
27,"M",4.00888888888889,170.85
32,"M",4.11222222222222,170.866666666667
30,"M",4.01444444444444,170.866666666667
23,"F",4.02888888888889,170.866666666667
27,"M",4.06166666666667,170.883333333333
38,"M",4.02222222222222,170.883333333333
26,"M",4.09833333333333,170.9
20,"M",4.03333333333333,170.9
27,"M",4.01,170.916666666667
27,"M",4.03277777777778,170.916666666667
35,"M",4.05222222222222,170.933333333333
25,"M",4.03777777777778,170.95
29,"M",3.99722222222222,170.966666666667
40,"M",4.05444444444444,170.966666666667
30,"M",4.04888888888889,170.983333333333
34,"M",4.06611111111111,170.983333333333
27,"M",3.76777777777778,171.033333333333
44,"M",3.99833333333333,171.083333333333
44,"M",4.06722222222222,171.083333333333
35,"M",4.05777777777778,171.1
27,"M",4.03388888888889,171.1
25,"M",4.02555555555556,171.116666666667
37,"M",3.9,171.133333333333
31,"M",4.03555555555556,171.133333333333
30,"M",4.04111111111111,171.133333333333
36,"M",4.06555555555556,171.15
33,"M",3.94333333333333,171.15
26,"M",4.09333333333333,171.166666666667
44,"M",4.02611111111111,171.166666666667
29,"M",4.03722222222222,171.183333333333
30,"M",4.04555555555556,171.2
42,"M",4.08388888888889,171.2
39,"M",3.99666666666667,171.2
30,"M",4.08444444444444,171.216666666667
33,"M",4.04833333333333,171.25
27,"M",4.05,171.25
48,"M",4.04333333333333,171.25
35,"M",3.95833333333333,171.266666666667
35,"M",3.98,171.3
25,"F",4.00777777777778,171.3
40,"M",4.00222222222222,171.3
27,"M",4.04722222222222,171.316666666667
28,"M",3.79111111111111,171.333333333333
27,"M",3.92944444444444,171.35
22,"M",4.04,171.35
38,"M",3.995,171.366666666667
25,"M",4.00666666666667,171.366666666667
40,"M",3.97388888888889,171.366666666667
36,"M",3.96888888888889,171.383333333333
28,"M",3.89166666666667,171.416666666667
25,"F",4.01,171.45
25,"F",4.03722222222222,171.45
30,"M",4.07277777777778,171.45
35,"M",4.075,171.466666666667
37,"M",3.90333333333333,171.466666666667
25,"M",3.785,171.466666666667
35,"M",3.99944444444444,171.466666666667
43,"M",4.02166666666667,171.483333333333
31,"M",3.92833333333333,171.483333333333
42,"M",3.935,171.5
29,"M",4.10888888888889,171.516666666667
37,"M",4.04,171.516666666667
42,"M",4.06111111111111,171.533333333333
21,"M",3.73944444444444,171.533333333333
42,"M",4.055,171.55
26,"M",4.04444444444444,171.55
25,"M",3.84277777777778,171.55
33,"M",4.04166666666667,171.55
31,"M",3.96166666666667,171.55
42,"M",4.01277777777778,171.583333333333
27,"M",3.94611111111111,171.583333333333
32,"M",3.965,171.583333333333
33,"M",3.94333333333333,171.6
26,"M",4.00722222222222,171.6
37,"M",4.05388888888889,171.616666666667
41,"M",4.01444444444444,171.616666666667
43,"M",4.04166666666667,171.633333333333
25,"M",4.04777777777778,171.633333333333
28,"M",4.03555555555556,171.65
44,"M",3.97722222222222,171.65
40,"M",4.01333333333333,171.65
35,"M",4.11777777777778,171.65
22,"M",4.06722222222222,171.65
27,"M",4.01222222222222,171.666666666667
36,"M",3.97444444444444,171.683333333333
28,"M",3.91722222222222,171.683333333333
52,"M",3.89,171.683333333333
31,"M",3.87722222222222,171.7
36,"M",4.02333333333333,171.716666666667
31,"M",4.02722222222222,171.75
29,"M",3.97722222222222,171.75
23,"M",4.00555555555556,171.766666666667
28,"M",4.02,171.783333333333
27,"M",4.05333333333333,171.783333333333
40,"M",3.99833333333333,171.816666666667
31,"M",3.99444444444444,171.816666666667
32,"M",4.12444444444444,171.833333333333
34,"M",4.00111111111111,171.85
26,"M",3.98,171.866666666667
31,"M",4.09111111111111,171.866666666667
31,"M",4.04666666666667,171.866666666667
43,"M",4.07444444444444,171.866666666667
26,"F",4.08944444444444,171.866666666667
34,"F",3.98055555555556,171.883333333333
44,"M",4.05833333333333,171.883333333333
23,"F",4.06444444444444,171.9
29,"M",4.02611111111111,171.916666666667
40,"M",4.09444444444444,171.916666666667
24,"M",3.98277777777778,171.983333333333
36,"M",4.04111111111111,172
25,"M",3.83166666666667,172
43,"M",4.04722222222222,172.016666666667
41,"M",4.03611111111111,172.05
42,"M",4.11166666666667,172.05
28,"M",4.07222222222222,172.066666666667
31,"M",4.07055555555556,172.066666666667
26,"M",4.03111111111111,172.083333333333
28,"M",3.94,172.083333333333
40,"M",4.03611111111111,172.083333333333
30,"M",4.07277777777778,172.083333333333
33,"M",4.05944444444444,172.083333333333
28,"M",4.04277777777778,172.1
30,"M",4.06111111111111,172.1
26,"M",3.99055555555556,172.1
27,"M",3.93777777777778,172.116666666667
51,"M",3.90166666666667,172.116666666667
41,"M",4.12666666666667,172.133333333333
45,"M",4.05111111111111,172.15
41,"M",3.99888888888889,172.15
35,"M",3.99388888888889,172.15
20,"M",4.03611111111111,172.15
32,"M",4.14555555555556,172.166666666667
27,"M",4.04611111111111,172.183333333333
43,"M",4.12166666666667,172.2
50,"M",3.93722222222222,172.2
42,"M",3.94888888888889,172.2
33,"M",4.13666666666667,172.216666666667
36,"M",4.05722222222222,172.216666666667
30,"M",4.09444444444444,172.216666666667
37,"F",4.08444444444444,172.216666666667
34,"M",4.11,172.233333333333
33,"M",4.04888888888889,172.233333333333
40,"M",4.06833333333333,172.266666666667
43,"M",4.00555555555556,172.266666666667
31,"M",4.09944444444444,172.266666666667
30,"F",4.03,172.283333333333
35,"M",4.01611111111111,172.283333333333
32,"M",4.10777777777778,172.3
29,"F",4.05055555555556,172.3
46,"M",4.05333333333333,172.316666666667
42,"M",4.01444444444444,172.316666666667
36,"M",4.13444444444444,172.333333333333
57,"M",4.08555555555556,172.333333333333
44,"M",4.04444444444444,172.35
29,"M",4.06166666666667,172.35
47,"M",3.94,172.35
33,"M",3.99333333333333,172.35
42,"M",4.13222222222222,172.366666666667
29,"M",4.01388888888889,172.366666666667
48,"F",4.03777777777778,172.366666666667
32,"M",4.05777777777778,172.366666666667
33,"M",4.03055555555556,172.383333333333
38,"M",4.04722222222222,172.383333333333
36,"M",4.05555555555556,172.383333333333
20,"M",4.04777777777778,172.383333333333
33,"M",4.14944444444444,172.383333333333
40,"M",3.98055555555556,172.4
36,"M",4.04722222222222,172.4
40,"M",3.97277777777778,172.416666666667
40,"F",4.06555555555556,172.466666666667
23,"M",4.08555555555556,172.466666666667
33,"M",4.065,172.466666666667
36,"M",4.015,172.483333333333
25,"M",4.01833333333333,172.5
34,"M",4.07111111111111,172.5
26,"M",4.05111111111111,172.5
42,"M",4.03166666666667,172.516666666667
42,"M",4.02,172.516666666667
28,"M",4.05166666666667,172.533333333333
27,"M",4.06111111111111,172.533333333333
45,"M",4.10388888888889,172.533333333333
35,"M",3.98166666666667,172.55
34,"M",4.00888888888889,172.55
40,"M",3.95166666666667,172.55
24,"M",4.06944444444444,172.583333333333
43,"M",4.07722222222222,172.583333333333
30,"M",4.04666666666667,172.6
41,"F",4.06277777777778,172.6
22,"M",4.01,172.616666666667
43,"M",3.97555555555556,172.616666666667
28,"M",4.01944444444444,172.616666666667
27,"M",3.59944444444444,172.633333333333
30,"M",4.08888888888889,172.65
34,"M",4.06,172.683333333333
22,"M",3.89777777777778,172.683333333333
50,"M",4.10388888888889,172.7
20,"M",4.02944444444444,172.7
45,"M",4.04111111111111,172.716666666667
33,"M",4.085,172.733333333333
27,"M",4.04055555555556,172.733333333333
29,"M",4.04944444444444,172.766666666667
35,"M",4.06777777777778,172.766666666667
35,"M",4.04222222222222,172.766666666667
31,"M",4.05888888888889,172.783333333333
57,"M",4.05555555555556,172.783333333333
